Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud_WGS84;Latitud_WGS84
2021S003645    ;4;Les Corts;19;les Corts;144601;Diagonal;0589 0591;Divendres;2021;7;Juliol;2;1;Nit;No és causa del  vianant;0;1;0;1;2;427472,72;4582498,36;2.131.381.885;41.388.899.547
2021S003640    ;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0048 0048;Dijous;2021;7;Juliol;1;20;Tarda;No és causa del  vianant;0;2;0;2;2;426431,54;4581410,36;2.119.061.979;41.379.005.779
2021S006900    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0001 0005;Dimarts;2021;11;Novembre;30;10;Matí;No és causa del  vianant;0;1;0;1;1;427212,15;4581440,33;2.128.392.742;41.379.346.738
2021S003846    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0001 0005;Dissabte;2021;7;Juliol;10;16;Tarda;No és causa del  vianant;0;1;0;1;2;427212,15;4581440,33;2.128.392.742;41.379.346.738
2021S000902    ;4;Les Corts;19;les Corts;102452;Doctor Ignasi Barraquer;0009 0009;Diumenge;2021;2;Febrer;21;18;Tarda;No és causa del  vianant;0;0;0;0;1;428283,44;4582684,96;2.141.055.695;41.390.652.915
2021S001922    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0123 0125;Dimecres;2021;4;Abril;14;19;Tarda;No és causa del  vianant;0;1;0;1;1;428304,36;4583635,48;2.141.193.301;41.399.215.753
2021S005959    ;4;Les Corts;19;les Corts;172403;Joan Güell;0189 0189;Divendres;2021;10;Octubre;22;21;Tarda;No és causa del  vianant;0;1;0;1;2;427391,49;4582021,26;2.130.467.618;41.384.595.162
2021S000752    ;4;Les Corts;19;les Corts;144601;Diagonal;0539 0541;Dissabte;2021;2;Febrer;13;10;Matí;No és causa del  vianant;0;1;0;1;1;428006,1;4582683,06;2.137.738.947;41.390.611.012
2021S002941    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dimecres;2021;6;Juny;2;22;Nit;No és causa del  vianant;0;1;0;1;2;427948,61;4582755,86;2.137.042.705;41.391.261.543
2021S001165    ;4;Les Corts;19;les Corts;144601;Diagonal;0511 0511;Dilluns;2021;3;Març;8;8;Matí;No és causa del  vianant;0;1;0;1;1;428279,91;4582772,81;2.141.003.068;41.391.443.832
2021S000459    ;4;Les Corts;19;les Corts;102408;Doctor Ibáñez;0001 0001;Dijous;2021;1;Gener;28;19;Tarda;No és causa del  vianant;0;1;0;1;2;427618,33;4582172,84;2.133.162.240;41.385.980.838
2021S007224    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0103 0105;Dilluns;2021;12;Desembre;13;8;Matí;No és causa del  vianant;0;1;0;1;2;428415;4582368,09;2.142.666.616;41.387.810.710
2021S006442    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Dijous;2021;11;Novembre;11;9;Matí;No és causa del  vianant;0;1;0;1;2;427177,61;4582432,32;2.127.860.430;41.388.278.074
2021S006718    ;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Dilluns;2021;11;Novembre;22;9;Matí;No és causa del  vianant;0;1;0;1;2;427253,12;4582427,17;2.128.764.110;41.388.238.526
2021S006112    ;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Dijous;2021;10;Octubre;28;19;Tarda;No és causa del  vianant;0;1;0;1;3;427253,12;4582427,17;2.128.764.110;41.388.238.526
2021S006797    ;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Dijous;2021;11;Novembre;25;18;Tarda;No és causa del  vianant;0;1;0;1;3;427253,12;4582427,17;2.128.764.110;41.388.238.526
2021S006919    ;4;Les Corts;19;les Corts;320704;Sarrià;0044 0044;Dimarts;2021;11;Novembre;30;22;Nit;No és causa del  vianant;0;1;0;1;2;428364,19;4582707,98;2.142.018.738;41.390.867.447
2021S003751    ;4;Les Corts;19;les Corts;51806;Bordeus;0031 0031;Dimarts;2021;7;Juliol;6;10;Matí;No és causa del  vianant;0;1;0;1;2;428236,67;4582506,9;2.140.517.435;41.389.045.021
2021S005387    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);560000;Dimarts;2021;9;Setembre;28;15;Tarda;No és causa del  vianant;0;1;0;1;2;425500,9;4582637,99;2.107.782.607;41.389.976.826
2021S004142    ;4;Les Corts;19;les Corts;701433;Mig (Ascendent);270000;Dijous;2021;7;Juliol;22;15;Tarda;No és causa del  vianant;0;1;0;1;2;427146,12;4582471,82;2.127.479.072;41.388.630.981
2021S003806    ;4;Les Corts;19;les Corts;701433;Mig (Ascendent);270000;Dijous;2021;7;Juliol;8;18;Tarda;No és causa del  vianant;0;2;0;2;2;427146,12;4582471,82;2.127.479.072;41.388.630.981
2021S001252    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0137 0137;Divendres;2021;3;Març;12;9;Matí;No és causa del  vianant;0;1;0;1;2;428238,54;4583708,25;2.140.397.362;41.399.865.290
2021S002351    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0248 0250;Dijous;2021;5;Maig;6;9;Matí;No és causa del  vianant;0;1;0;1;2;427828,24;4583499,61;2.135.514.386;41.397.949.409
2021S005464    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;90105;Copèrnic;0005 0007;Divendres;2021;10;Octubre;1;17;Tarda;No és causa del  vianant;0;1;0;1;2;427858,04;4583727,71;2.135.843.638;41.400.006.490
2021S003329    ;4;Les Corts;21;Pedralbes;102500;Doctor Joaquín Albarrán;0001 0001;Dijous;2021;6;Juny;17;22;Nit;No és causa del  vianant;0;1;0;1;2;425462,94;4582593,04;2.107.334.150;41.389.568.463
2021S006242    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0463 0465;Dimecres;2021;11;Novembre;3;12;Matí;No és causa del  vianant;0;1;0;1;2;428123,35;4583932,94;2.138.992.809;41.401.878.689
2021S005003    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0051 0051;Divendres;2021;9;Setembre;10;19;Tarda;No és causa del  vianant;0;2;0;2;1;426080,03;4582994,2;2.114.665.360;41.393.238.513
2021S004879    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;248403;Prats de Molló;0007 0007;Diumenge;2021;9;Setembre;5;17;Tarda;No és causa del  vianant;0;1;0;1;2;428005,93;4583881,48;2.137.594.352;41.401.404.698
2021S002274    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);220000;Diumenge;2021;5;Maig;2;17;Tarda;No és causa del  vianant;0;1;0;1;2;427126,78;4582034,41;2.127.300.418;41.384.689.652
2021S004914    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);220000;Dimarts;2021;9;Setembre;7;9;Matí;No és causa del  vianant;0;1;0;1;2;427126,78;4582034,41;2.127.300.418;41.384.689.652
2021S001244    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);230000;Dijous;2021;3;Març;11;16;Tarda;No és causa del  vianant;0;2;0;2;2;427113,64;4582130,47;2.127.131.717;41.385.553.635
2021S006742    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent);230000;Dimarts;2021;11;Novembre;23;12;Matí;No és causa del  vianant;0;3;0;3;2;427113,64;4582130,47;2.127.131.717;41.385.553.635
2021S000770    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0104 0104;Dissabte;2021;2;Febrer;13;22;Nit;No és causa del  vianant;0;3;0;3;2;428382,26;4583574,35;2.142.132.339;41.398.672.125
2021S003646    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0076X0076X;Divendres;2021;7;Juliol;2;7;Matí;No és causa del  vianant;0;1;0;1;2;427681,98;4583578,13;2.133.755.545;41.398.643.459
2021S007662    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0084 0084;Divendres;2021;12;Desembre;31;17;Tarda;No és causa del  vianant;0;1;0;1;2;427747,31;4583669,72;2.134.526.048;41.399.474.250
2021S002906    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0686 0686;Dimarts;2021;6;Juny;1;16;Tarda;No és causa del  vianant;0;0;0;0;1;426384,77;4582244,89;2.118.401.275;41.386.517.764
2021S005000    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dissabte;2021;9;Setembre;11;17;Tarda;No és causa del  vianant;0;1;0;1;2;425818,02;4582082,48;2.111.643.341;41.385.002.917
2021S003208    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dilluns;2021;6;Juny;14;8;Matí;No és causa del  vianant;0;2;0;2;2;425818,02;4582082,48;2.111.643.341;41.385.002.917
2021S002644    ;4;Les Corts;21;Pedralbes;336908;Tòquio;0009I0009I;Dimecres;2021;5;Maig;19;17;Tarda;No és causa del  vianant;0;1;0;1;2;426407,01;4582811,88;2.118.598.326;41.391.626.438
2021S002334    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0018 0018;Dimecres;2021;5;Maig;5;15;Tarda;No és causa del  vianant;0;1;0;1;1;426740,28;4582066,66;2.122.674.434;41.384.944.992
2021S006744    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0018 0018;Dimarts;2021;11;Novembre;23;13;Matí;No és causa del  vianant;0;1;0;1;2;426740,28;4582066,66;2.122.674.434;41.384.944.992
2021S000391    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dilluns;2021;1;Gener;25;20;Tarda;No és causa del  vianant;0;1;0;1;2;425404,65;4581888,6;2.106.723.804;41.383.218.483
2021S003534    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Diumenge;2021;6;Juny;27;8;Matí;No és causa del  vianant;0;1;0;1;2;425404,65;4581888,6;2.106.723.804;41.383.218.483
2021S004859    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dissabte;2021;9;Setembre;4;10;Matí;No és causa del  vianant;0;1;0;1;2;425404,65;4581888,6;2.106.723.804;41.383.218.483
2021S005302    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0623 0627;Dijous;2021;9;Setembre;23;17;Tarda;No és causa del  vianant;0;1;0;1;1;427027,69;4582353,2;2.126.077.000;41.387.551.878
2021S006763    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0629B0629B;Dimecres;2021;11;Novembre;24;11;Matí;Creuar per fora pas de vianants;0;1;0;1;1;426932,24;4582332,68;2.124.937.957;41.387.358.394
2021S006659    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0629B0629B;Divendres;2021;11;Novembre;19;20;Tarda;No és causa del  vianant;0;2;0;2;1;426932,24;4582332,68;2.124.937.957;41.387.358.394
2021S002486    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Dimecres;2021;5;Maig;12;12;Matí;No és causa del  vianant;0;1;0;1;2;426848,13;4582296,78;2.123.936.397;41.387.027.408
2021S000336    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0641 0641;Divendres;2021;1;Gener;22;9;Matí;No és causa del  vianant;0;1;0;1;1;426590,9;4582222,46;2.120.869.132;41.386.334.594
2021S000557    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimecres;2021;2;Febrer;3;18;Tarda;No és causa del  vianant;0;1;0;1;2;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S001841    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dissabte;2021;4;Abril;10;12;Matí;No és causa del  vianant;0;1;0;1;2;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S004892    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dilluns;2021;9;Setembre;6;12;Matí;No és causa del  vianant;0;2;0;2;2;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S005607    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dijous;2021;10;Octubre;7;13;Matí;No és causa del  vianant;0;1;0;1;2;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S003248    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimarts;2021;6;Juny;15;13;Matí;No és causa del  vianant;0;1;0;1;2;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S003263    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimarts;2021;6;Juny;15;13;Matí;No és causa del  vianant;0;1;0;1;1;426268,3;4582116,22;2.117.024.063;41.385.348.216
2021S005225    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dilluns;2021;9;Setembre;20;8;Matí;No és causa del  vianant;0;1;0;1;3;425960,02;4582013,56;2.113.349.923;41.384.395.273
2021S004752    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0649 0651;Dissabte;2021;8;Agost;28;14;Tarda;No és causa del  vianant;0;1;0;1;3;425960,02;4582013,56;2.113.349.923;41.384.395.273
2021S002708    ;4;Les Corts;20;la Maternitat i Sant Ramon;247353;Pascual i Vila;0014 0014;Dissabte;2021;5;Maig;22;12;Matí;No és causa del  vianant;0;1;0;1;2;426253,91;4581945,37;2.116.872.780;41.383.808.122
2021S005095    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0042 0052;Dimecres;2021;9;Setembre;15;7;Matí;No és causa del  vianant;0;2;0;2;2;425427,27;4582379,61;2.106.933.837;41.387.642.888
2021S001212    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0016 0016;Dimecres;2021;3;Març;10;17;Tarda;No és causa del  vianant;0;1;0;1;2;426565,71;4582528,27;2.120.530.792;41.389.086.596
2021S000919    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0020X0020X;Dimarts;2021;2;Febrer;23;8;Matí;No és causa del  vianant;0;1;0;1;2;426548,36;4582540,95;2.120.321.754;41.389.199.215
2021S001821    ;4;Les Corts;20;la Maternitat i Sant Ramon;7258;Martí i Franquès;0014 0014;Divendres;2021;4;Abril;9;17;Tarda;No és causa del  vianant;0;1;0;1;2;426447,42;4581917,46;2.119.190.286;41.383.574.473
2021S003322    ;4;Les Corts;21;Pedralbes;192003;Manila;0051B0051B;Divendres;2021;6;Juny;18;7;Matí;No és causa del  vianant;0;1;0;1;2;427013,83;4582631,52;2.125.877.691;41.390.057.335
2021S005974    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0034 0034;Dissabte;2021;10;Octubre;23;12;Matí;No és causa del  vianant;0;1;0;1;2;426413,4;4582682,39;2.118.690.491;41.390.460.762
2021S000905    ;4;Les Corts;21;Pedralbes;1105;Manuel Ballbé;0006 0008;Diumenge;2021;2;Febrer;21;21;Tarda;No és causa del  vianant;0;2;0;2;1;425545,89;4582077,01;2.108.389.658;41.384.928.498
2021S006078    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0125 0125;Dimecres;2021;10;Octubre;27;11;Matí;No és causa del  vianant;0;1;0;1;2;428666,52;4583737,37;2.145.513.282;41.400.165.666
2021S006418    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;50202;Brusi;0001 0003;Dimecres;2021;11;Novembre;10;9;Matí;No és causa del  vianant;0;1;0;1;2;428842,87;4583644,61;2.147.633.641;41.399.345.846
2021S003567    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0276 0276;Dilluns;2021;6;Juny;28;15;Tarda;No és causa del  vianant;0;1;0;1;2;428875,83;4583828,88;2.148.006.234;41.401.008.415
2021S003339    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0345 0345;Divendres;2021;6;Juny;18;22;Nit;No és causa del  vianant;0;1;0;1;2;428423,54;4584109,25;2.142.562.830;41.403.493.440
2021S001762    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0363 0363;Dimecres;2021;4;Abril;7;14;Tarda;No és causa del  vianant;0;1;0;1;3;428309,78;4584182,42;2.141.193.325;41.404.142.312
2021S001018    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0164 0164;Divendres;2021;2;Febrer;26;19;Tarda;No és causa del  vianant;0;0;1;1;2;428273,47;4584196,02;2.140.757.357;41.404.261.561
2021S007649    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0164 0164;Dijous;2021;12;Desembre;30;16;Tarda;No és causa del  vianant;0;1;0;1;2;428273,47;4584196,02;2.140.757.357;41.404.261.561
2021S000888    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0164 0164;Divendres;2021;2;Febrer;19;21;Tarda;No és causa del  vianant;0;2;0;2;2;428273,47;4584196,02;2.140.757.357;41.404.261.561
2021S004831    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0164 0164;Dijous;2021;9;Setembre;2;17;Tarda;No és causa del  vianant;0;3;0;3;2;428273,47;4584196,02;2.140.757.357;41.404.261.561
2021S002710    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0073 0073;Dissabte;2021;5;Maig;22;16;Tarda;No és causa del  vianant;0;1;0;1;2;428832,7;4583745,88;2.147.500.080;41.400.257.047
2021S001240    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0075 0075;Dijous;2021;3;Març;11;14;Tarda;No és causa del  vianant;0;1;0;1;2;428822,97;4583757,03;2.147.382.381;41.400.356.609
2021S006612    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0087 0087;Dijous;2021;11;Novembre;18;12;Matí;Desobeir el senyal del semàfor;0;2;0;2;1;428774,78;4583810,7;2.146.799.626;41.400.835.725
2021S001501    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0255 0259;Dimarts;2021;3;Març;23;20;Tarda;No és causa del  vianant;0;1;0;1;2;428857,02;4583186,39;2.147.856.765;41.395.220.080
2021S002986    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0353 0353;Dissabte;2021;6;Juny;5;1;Nit;No és causa del  vianant;0;1;0;1;2;428513,62;4583538,11;2.143.707.875;41.398.357.421
2021S007271    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal;0482 0482;Dimarts;2021;12;Desembre;14;15;Tarda;No és causa del  vianant;0;1;0;1;2;429482,03;4583236,02;2.155.326.626;41.395.722.160
2021S006545    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0213 0213;Dilluns;2021;11;Novembre;15;16;Tarda;No és causa del  vianant;0;1;0;1;1;429128,36;4583528,7;2.151.062.129;41.398.327.115
2021S004227    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0023 0025;Dimarts;2021;7;Juliol;27;19;Tarda;No és causa del  vianant;0;0;0;0;4;428721,56;4583183,51;2.146.236.892;41.395.182.140
2021S005481    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;0027 0027;Dissabte;2021;10;Octubre;2;3;Nit;No és causa del  vianant;0;2;0;2;2;428711,22;4583194,57;2.146.111.914;41.395.280.836
2021S001198    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;46103;Bori i Fontestà;0031 0031;Dimarts;2021;3;Març;9;22;Nit;No és causa del  vianant;0;1;0;1;2;428059,67;4582929,01;2.138.350.412;41.392.830.986
2021S006220    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0225 0227;Dimarts;2021;11;Novembre;2;17;Tarda;No és causa del  vianant;0;2;0;2;2;429091,47;4583596,52;2.150.612.926;41.398.934.691
2021S001300    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal;0578 0578;Diumenge;2021;3;Març;14;13;Matí;No és causa del  vianant;0;1;0;1;2;428883,28;4583041,07;2.148.187.931;41.393.913.560
2021S005269    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0021 0023;Dimecres;2021;9;Setembre;22;10;Matí;No és causa del  vianant;0;1;0;1;2;429408,43;4583386,08;2.154.428.798;41.397.067.237
2021S006422    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0055 0055;Dissabte;2021;12;Desembre;11;9;Matí;No és causa del  vianant;0;1;0;1;2;429309,16;4583521,41;2.153.225.603;41.398.277.380
2021S006734    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0170B0170B;Dilluns;2021;11;Novembre;22;23;Nit;No és causa del  vianant;0;1;0;1;2;429409,95;4583229,37;2.154.465.258;41.395.655.938
2021S007336    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0172 0172;Divendres;2021;12;Desembre;17;3;Nit;No és causa del  vianant;0;1;0;1;5;429393,35;4583246,74;2.154.264.680;41.395.810.926
2021S007046    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;196900;Marià Cubí;0053 0053;Dissabte;2021;12;Desembre;4;4;Nit;No és causa del  vianant;0;0;0;0;2;429015,78;4583521,38;2.149.716.374;41.398.251.250
2021S007050    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet;0029 0029;Dissabte;2021;12;Desembre;4;12;Matí;No és causa del  vianant;0;1;0;1;1;428465,78;4583144,77;2.143.182.136;41.394.810.499
2021S006305    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0199 0199;Divendres;2021;11;Novembre;5;17;Tarda;No és causa del  vianant;0;1;0;1;3;429205,54;4583419,65;2.151.998.068;41.397.351.743
2021S007627    ;5;Sarrià-Sant Gervasi;23;Sarrià;44709;Bonanova;0088 0088;Dimecres;2021;12;Desembre;29;13;Matí;No és causa del  vianant;0;1;0;1;2;426893,17;4583918,34;2.124.279.181;41.401.636.216
2021S001390    ;5;Sarrià-Sant Gervasi;23;Sarrià;44709;Bonanova;0100 0102;Dijous;2021;3;Març;18;15;Tarda;No és causa del  vianant;0;1;0;1;2;426767,41;4583823,78;2.122.786.295;41.400.773.104
2021S001346    ;5;Sarrià-Sant Gervasi;23;Sarrià;44709;Bonanova;0100 0102;Dimarts;2021;3;Març;16;21;Tarda;No és causa del  vianant;0;1;0;1;2;426767,41;4583823,78;2.122.786.295;41.400.773.104
2021S002417    ;5;Sarrià-Sant Gervasi;23;Sarrià;28000;Augusta;0323 0323;Diumenge;2021;5;Maig;9;14;Tarda;No és causa del  vianant;0;1;0;1;2;426839,02;4583691,93;2.123.658.819;41.399.592.111
2021S004151    ;5;Sarrià-Sant Gervasi;23;Sarrià;701267;Dalt (Besòs);740000;Divendres;2021;7;Juliol;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;426324,82;4584220,75;2.117.443.804;41.404.307.980
2021S002090    ;5;Sarrià-Sant Gervasi;23;Sarrià;104301;Dolors Monserdà;0016 0020;Dijous;2021;4;Abril;15;12;Matí;No és causa del  vianant;0;1;0;1;2;426643,04;4583892,75;2.121.290.249;41.401.382.943
2021S000909    ;5;Sarrià-Sant Gervasi;23;Sarrià;206505;Major de Sarrià;0162 0162;Dilluns;2021;2;Febrer;22;8;Matí;No és causa del  vianant;0;1;0;1;2;426556,24;4583873,83;2.120.254.256;41.401.204.611
2021S004202    ;5;Sarrià-Sant Gervasi;23;Sarrià;26707;Artós;0001 0001;Dilluns;2021;7;Juliol;26;13;Matí;No és causa del  vianant;0;1;0;1;2;426986,69;4583277,61;2.125.475.170;41.395.873.935
2021S001103    ;5;Sarrià-Sant Gervasi;23;Sarrià;106103;Sarrià;0011 0011;Dijous;2021;3;Març;4;9;Matí;No és causa del  vianant;0;2;0;2;2;426644,64;4583740,37;2.121.327.862;41.400.010.669
2021S003145    ;5;Sarrià-Sant Gervasi;23;Sarrià;275202;Ramon Miquel i Planas;0001 0003;Divendres;2021;6;Juny;11;10;Matí;Creuar per fora pas de vianants;0;1;0;1;1;426552,06;4583839,8;2.120.208.386;41.400.897.736
2021S005559    ;5;Sarrià-Sant Gervasi;23;Sarrià;320908;Sarrià a Vallvidrera;0137 0139;Dimarts;2021;10;Octubre;5;13;Matí;No és causa del  vianant;0;1;0;1;2;425680,82;4584370,58;2.109.721.628;41.405.598.120
2021S004560    ;5;Sarrià-Sant Gervasi;23;Sarrià;320908;Sarrià a Vallvidrera;0082 0082;Diumenge;2021;8;Agost;15;2;Nit;No és causa del  vianant;0;2;0;2;1;425705,06;4584708,66;2.109.970.076;41.408.645.288
2021S006652    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;44709;Bonanova;0008 0008;Divendres;2021;11;Novembre;19;12;Matí;No és causa del  vianant;0;2;0;2;2;427582,36;4584419,28;2.132.463.268;41.406.210.380
